,Column1,Column2,Column3
3010,@Ing_Da,@CNN,RT
3011,@alfa_alfio,@alfa_alfio,Tweet
3012,@edisonlsm,@CNN,RT
3013,@coldestwinters,@coldestwinters,Tweet
3014,@NewCityPatch,@NewCityPatch,Tweet
3015,@YarnitaRdz,@ClimateReality,RT
3016,@robinfclark,@nytimes,RT
3017,@bedkatonahpatch,@bedkatonahpatch,Tweet
3018,@BzSnow,@nytimes,RT
3019,@jgolden08,@jgolden08,Tweet
3020,@PChesterPatch,@PChesterPatch,Tweet
3021,@_Dirty_Water_,@_Dirty_Water_,Tweet
3022,@matatias,@CNN,RT
3023,@Simar512,@Simar512,Tweet
3024,@HillaryKenyon,@CNN,RT
3025,@_islamhussein,@CNN,RT
3026,@iamyemiyezi,@iamyemiyezi,Tweet
3027,@NyackPatch,@NyackPatch,Tweet
3028,@TraveleadsUK,@TraveleadsUK,Tweet
3029,@MujibG,@MujibG,Tweet
3030,@_islamhussein,@CNN,RT
3031,@THilderley,@VIralBuzzNewss,RT
3032,@ScarsdalePatch,@ScarsdalePatch,Tweet
3033,@AlokKarDowerah,@JPNadda,RT
3034,@SuruGeeta,@VaibhavHariom,RT
3035,@fratucci,@CNN,RT
3036,@ColumbiaMSPH,@cuepidemiology,RT
3037,@YorktownPatch,@YorktownPatch,Tweet
3038,@bedkatonahpatch,@bedkatonahpatch,Tweet
3039,@ColumbiaMSPH,@cuepidemiology,RT
3040,@updatesvisayas,@updatesvisayas,Tweet
3041,@FinalFenwayFict,@FinalFenwayFict,Tweet
3042,@_Dirty_Water_,@_Dirty_Water_,Tweet
3043,@YarnitaRdz,@ClimateReality,RT
3044,@GinaInTheBurg,@AP,RT
3045,@Health_UKnews,@Health_UKnews,Tweet
3046,@bjongrk,@CNN,RT
3047,@aetiology,@HelenBranswell,RT
3048,@jgolden08,@jgolden08,Tweet
3049,@Klovn,@Klovn,Tweet
3050,@BizTravelUK,@TraveleadsUK,RT
3051,@NyackPatch,@NyackPatch,Tweet
3052,@fractalbears,@fractalbears,Tweet
3053,@lisabari,@lisabari,Tweet
3054,@BronxvillePatch,@BronxvillePatch,Tweet
3055,@ArunkarthikcAK1,@nytimes,RT
3056,@MN_350,@ClimateReality,RT
3057,@HVPatch,@HVPatch,Tweet
3058,@ECDOH,@NSC44,RT
3059,@_islamhussein,@CNN,RT
3060,@lillyvelez28,@nytimes,RT
3061,@Victoria_Donlin,@CNN,RT
3062,@BzSnow,@nytimes,RT
3063,@fratucci,@CNN,RT
3064,@ViralpressNews,@ViralpressNews,Tweet
3065,@bcn_exp,@BlBrTravel,RT
3066,@NyackPatch,@NyackPatch,Tweet
3067,@Simar512,@Simar512,Tweet
3068,@sthi1285,@sthi1285,Tweet
3069,@NewCityPatch,@NewCityPatch,Tweet
3070,@jcrestani,@nytimes,RT
3071,@Klovn,@Klovn,Tweet
3072,@PelhamPatch,@PelhamPatch,Tweet
3073,@AhmedNumen,@ClimateReality,RT
3074,@UVAResearchPark,@UVAResearchPark,Tweet
3075,@NewCityPatch,@NewCityPatch,Tweet
3076,@BzSnow,@nytimes,RT
3077,@RealTimeHack,@RealTimeHack,Tweet
3078,@hakeem_mahak,@kashmir_rise,RT
3079,@diboua,@CNN,RT
3080,@DrRobertGlatter,@bermaninstitute,RT
3081,@andrader,@andrader,Tweet
3082,@coldestwinters,@coldestwinters,Tweet
3083,@wyorgb,@scicurious,RT
3084,@placeprintnews,@placeprintnews,Tweet
3085,@MandolinJoy,@MandolinJoy,Tweet
3086,@be2xco,@Harvard,RT
3087,@tamys46,@STcom,RT
3088,@NRInstitute,@UniGreenwich,RT
3089,@Simar512,@Simar512,Tweet
3090,@fratucci,@CNN,RT
3091,@dlNewZealand,@dlNewZealand,Tweet
3092,@TraveleadsUK,@TraveleadsUK,Tweet
3093,@scepticemia,@scepticemia,Tweet
3094,@pandrest,@CNN,RT
3095,@NewCityPatch,@NewCityPatch,Tweet
3096,@marcioapviana,@CNN,RT
3097,@bjongrk,@CNN,RT
3098,@wyorgb,@scicurious,RT
3099,@RivertownsPatch,@RivertownsPatch,Tweet
3100,@DrRobertGlatter,@bermaninstitute,RT
3101,@SMolloyDVM,@Westxgal,RT
3102,@fractalbears,@fractalbears,Tweet
3103,@DailyPublius,@DailyPublius,Tweet
3104,@jgolden08,@jgolden08,Tweet
3105,@THilderley,@VIralBuzzNewss,RT
3106,@CraigCo62,@CraigCo62,Tweet
3107,@sthi1285,@sthi1285,Tweet
3108,@bjongrk,@CNN,RT
3109,@edisonlsm,@CNN,RT
3110,@jgolden08,@jgolden08,Tweet
3111,@dh_a_heller,@WHO,RT
3112,@Joey_Garikai,@CNN,RT
3113,@wyorgb,@statnews,RT
3114,@BzSnow,@nytimes,RT
3115,@smith_lassen,@ClimateReality,RT
3116,@ScarsdalePatch,@ScarsdalePatch,Tweet
3117,@ECDOH,@NSC44,RT
3118,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3119,@Joey_Garikai,@CNN,RT
3120,@RealTimeHack,@RealTimeHack,Tweet
3121,@diboua,@CNN,RT
3122,@EmergencyBlog,@EmergencyBlog,Tweet
3123,@SuruGeeta,@VaibhavHariom,RT
3124,@callmemalig,@ajplus,RT
3125,@lisabari,@lisabari,Tweet
3126,@RainerKurlemann,@HelenBranswell,RT
3127,@bedkatonahpatch,@bedkatonahpatch,Tweet
3128,@_Dirty_Water_,@_Dirty_Water_,Tweet
3129,@NyackPatch,@NyackPatch,Tweet
3130,@wyorgb,@statnews,RT
3131,@RealTimeHack,@RealTimeHack,Tweet
3132,@coldestwinters,@coldestwinters,Tweet
3133,@OccuWorld,@OccuWorld,Tweet
3134,@TraveleadsUK,@TraveleadsUK,Tweet
3135,@racketnews,@racketnews,Tweet
3136,@RainerKurlemann,@HelenBranswell,RT
3137,@wyorgb,@sciam,RT
3138,@MujibG,@MujibG,Tweet
3139,@hakeem_mahak,@kashmir_rise,RT
3140,@YorktownPatch,@YorktownPatch,Tweet
3141,@JFairBairnLLJ,@JFairBairnLLJ,Tweet
3142,@Health_UKnews,@Health_UKnews,Tweet
3143,@wyorgb,@scicurious,RT
3144,@njiru_john,@CNN,RT
3145,@PChesterPatch,@PChesterPatch,Tweet
3146,@mepalmeiro,@ClimateReality,RT
3147,@Hillamadz,@CNN,RT
3148,@MN_350,@ClimateReality,RT
3149,@CraigCo62,@CraigCo62,Tweet
3150,@bedkatonahpatch,@bedkatonahpatch,Tweet
3151,@smurphy2001,@frontlinepbs,RT
3152,@RivertownsPatch,@RivertownsPatch,Tweet
3153,@BronxvillePatch,@BronxvillePatch,Tweet
3154,@_islamhussein,@CNN,RT
3155,@RealTimeHack,@RealTimeHack,Tweet
3156,@PearlRiverPatch,@PearlRiverPatch,Tweet
3157,@HarrisonPatch,@HarrisonPatch,Tweet
3158,@wyorgb,@scicurious,RT
3159,@fratucci,@CNN,RT
3160,@iamyemiyezi,@iamyemiyezi,Tweet
3161,@_Dirty_Water_,@_Dirty_Water_,Tweet
3162,@BronxvillePatch,@BronxvillePatch,Tweet
3163,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3164,@sthi1285,@sthi1285,Tweet
3165,@wyorgb,@sciam,RT
3166,@DrRobertGlatter,@bermaninstitute,RT
3167,@bonelam,@CNN,RT
3168,@hakeem_mahak,@kashmir_rise,RT
3169,@_Dirty_Water_,@_Dirty_Water_,Tweet
3170,@PearlRiverPatch,@PearlRiverPatch,Tweet
3171,@wyorgb,@sciam,RT
3172,@_Dirty_Water_,@_Dirty_Water_,Tweet
3173,@CraigCo62,@CraigCo62,Tweet
3174,@bonelam,@CNN,RT
3175,@HarrisonPatch,@HarrisonPatch,Tweet
3176,@SMolloyDVM,@Westxgal,RT
3177,@matatias,@CNN,RT
3178,@coldestwinters,@coldestwinters,Tweet
3179,@callmemalig,@ajplus,RT
3180,@fractalbears,@fractalbears,Tweet
3181,@miepsja,@miepsja,Tweet
3182,@PierreChrist_,@CNN,RT
3183,@PierreChrist_,@CNN,RT
3184,@callmemalig,@ajplus,RT
3185,@BronxvillePatch,@BronxvillePatch,Tweet
3186,@DrRobertGlatter,@bermaninstitute,RT
3187,@RealTimeHack,@RealTimeHack,Tweet
3188,@_Dirty_Water_,@_Dirty_Water_,Tweet
3189,@BizTravelUK,@TraveleadsUK,RT
3190,@Lajanz_cong,@Lajanz_cong,Tweet
3191,@bjongrk,@CNN,RT
3192,@wyorgb,@statnews,RT
3193,@PChesterPatch,@PChesterPatch,Tweet
3194,@PearlRiverPatch,@PearlRiverPatch,Tweet
3195,@OccuWorld,@OccuWorld,Tweet
3196,@fratucci,@CNN,RT
3197,@nov_amit,@CNN,RT
3198,@T_GC11,@T_GC11,Tweet
3199,@ViralpressNews,@ViralpressNews,Tweet
3200,@HarrisonPatch,@HarrisonPatch,Tweet
3201,@EmergencyBlog,@EmergencyBlog,Tweet
3202,@Ing_Da,@CNN,RT
3203,@RealTimeHack,@RealTimeHack,Tweet
3204,@PelhamPatch,@PelhamPatch,Tweet
3205,@PelhamPatch,@PelhamPatch,Tweet
3206,@coldestwinters,@coldestwinters,Tweet
3207,@NyackPatch,@NyackPatch,Tweet
3208,@robinfclark,@nytimes,RT
3209,@PierreChrist_,@CNN,RT
3210,@Health_UKnews,@Health_UKnews,Tweet
3211,@lisabari,@lisabari,Tweet
3212,@naijakonnect,@naijakonnect,Tweet
3213,@NyackPatch,@NyackPatch,Tweet
3214,@CraigCo62,@CraigCo62,Tweet
3215,@njiru_john,@CNN,RT
3216,@DrRobertGlatter,@bermaninstitute,RT
3217,@BronxvillePatch,@BronxvillePatch,Tweet
3218,@DrRobertGlatter,@bermaninstitute,RT
3219,@ferasanwar24,@CNN,RT
3220,@ViralpressNews,@ViralpressNews,Tweet
3221,@nicolewesth,@nicolewesth,Tweet
3222,@bcn_exp,@BlBrTravel,RT
3223,@pandrest,@CNN,RT
3224,@ferasanwar24,@CNN,RT
3225,@HillaryKenyon,@CNN,RT
3226,@bcn_exp,@BlBrTravel,RT
3227,@matatias,@CNN,RT
3228,@RealTimeHack,@RealTimeHack,Tweet
3229,@SMolloyDVM,@Westxgal,RT
3230,@lillyvelez28,@nytimes,RT
3231,@MujibG,@MujibG,Tweet
3232,@predictech,@CDCgov,RT
3233,@iam_Qcee,@iam_Qcee,Tweet
3234,@YarnitaRdz,@ClimateReality,RT
3235,@racketnews,@racketnews,Tweet
3236,@iamyemiyezi,@iamyemiyezi,Tweet
3237,@bonelam,@CNN,RT
3238,@ICHLibGH,@ICHLibGH,Tweet
3239,@CraigCo62,@CraigCo62,Tweet
3240,@matatias,@CNN,RT
3241,@jgolden08,@jgolden08,Tweet
3242,@wyorgb,@scicurious,RT
3243,@nicolewesth,@nicolewesth,Tweet
3244,@DrRobertGlatter,@bermaninstitute,RT
3245,@EpiRen,@EpiRen,Tweet
3246,@tamys46,@STcom,RT
3247,@BBCWomansHour,@bbcworldservice,RT
3248,@NewCityPatch,@NewCityPatch,Tweet
3249,@veena725,@WHO,RT
3250,@CraigCo62,@CraigCo62,Tweet
3251,@matatias,@CNN,RT
3252,@ICHLibGH,@ICHLibGH,Tweet
3253,@CraigCo62,@CraigCo62,Tweet
3254,@NewCityPatch,@NewCityPatch,Tweet
3255,@THilderley,@VIralBuzzNewss,RT
3256,@YarnitaRdz,@ClimateReality,RT
3257,@wyorgb,@scicurious,RT
3258,@Health_UKnews,@Health_UKnews,Tweet
3259,@PearlRiverPatch,@PearlRiverPatch,Tweet
3260,@pandrest,@CNN,RT
3261,@iamyemiyezi,@iamyemiyezi,Tweet
3262,@ConversationUK,@ConversationUK,Tweet
3263,@BronxvillePatch,@BronxvillePatch,Tweet
3264,@EmergencyBlog,@EmergencyBlog,Tweet
3265,@dlNewZealand,@dlNewZealand,Tweet
3266,@SportsDayOnline,@SportsDayOnline,Tweet
3267,@EmergencyBlog,@EmergencyBlog,Tweet
3268,@NyackPatch,@NyackPatch,Tweet
3269,@fractalbears,@fractalbears,Tweet
3270,@aetiology,@HelenBranswell,RT
3271,@RealTimeHack,@RealTimeHack,Tweet
3272,@DailyPublius,@DailyPublius,Tweet
3273,@SuruGeeta,@VaibhavHariom,RT
3274,@TarrytownsPatch,@TarrytownsPatch,Tweet
3275,@a_den_hartog,@a_den_hartog,Tweet
3276,@aetiology,@HelenBranswell,RT
3277,@aetiology,@HelenBranswell,RT
3278,@PierreChrist_,@CNN,RT
3279,@callmemalig,@ajplus,RT
3280,@predictech,@CDCgov,RT
3281,@HarrisonPatch,@HarrisonPatch,Tweet
3282,@instapundit,@jason_pontin,RT
3283,@wyorgb,@sciam,RT
3284,@lisabari,@lisabari,Tweet
3285,@wyorgb,@sciam,RT
3286,@ArunkarthikcAK1,@nytimes,RT
3287,@hakeem_mahak,@kashmir_rise,RT
3288,@HeadsOrHeadsWeb,@CNN,RT
3289,@SportsDayOnline,@SportsDayOnline,Tweet
3290,@THilderley,@VIralBuzzNewss,RT
3291,@SportsDayOnline,@SportsDayOnline,Tweet
3292,@ArunkarthikcAK1,@nytimes,RT
3293,@HVPatch,@HVPatch,Tweet
3294,@T_GC11,@T_GC11,Tweet
3295,@SuruGeeta,@VaibhavHariom,RT
3296,@wyorgb,@sciam,RT
3297,@YorktownPatch,@YorktownPatch,Tweet
3298,@naijakonnect,@naijakonnect,Tweet
3299,@HeadsOrHeadsWeb,@CNN,RT
3300,@GinaInTheBurg,@AP,RT
3301,@ColumbiaMSPH,@cuepidemiology,RT
3302,@Klovn,@Klovn,Tweet
3303,@predictech,@CDCgov,RT
3304,@alfa_alfio,@alfa_alfio,Tweet
3305,@UVAResearchPark,@UVAResearchPark,Tweet
3306,@tamys46,@STcom,RT
3307,@HVPatch,@HVPatch,Tweet
3308,@PChesterPatch,@PChesterPatch,Tweet
3309,@fratucci,@CNN,RT
3310,@miepsja,@miepsja,Tweet
3311,@lisabari,@lisabari,Tweet
3312,@Klovn,@Klovn,Tweet
3313,@ArunkarthikcAK1,@nytimes,RT
3314,@finance_sumlify,@CNN,RT
3315,@Joey_Garikai,@CNN,RT
3316,@SuruGeeta,@VaibhavHariom,RT
3317,@RivertownsPatch,@RivertownsPatch,Tweet
3318,@_Dirty_Water_,@_Dirty_Water_,Tweet
3319,@veena725,@WHO,RT
3320,@iamyemiyezi,@iamyemiyezi,Tweet
3321,@AhmedNumen,@ClimateReality,RT
3322,@RealTimeHack,@RealTimeHack,Tweet
3323,@matatias,@CNN,RT
3324,@UVAResearchPark,@UVAResearchPark,Tweet
3325,@DailyPublius,@DailyPublius,Tweet
3326,@coldestwinters,@coldestwinters,Tweet
3327,@francisdias2401,@CNN,RT
3328,@Health_UKnews,@Health_UKnews,Tweet
3329,@Ing_Da,@CNN,RT
3330,@HarrisonPatch,@HarrisonPatch,Tweet
3331,@EmergencyBlog,@EmergencyBlog,Tweet
3332,@Hillamadz,@CNN,RT
3333,@BronxvillePatch,@BronxvillePatch,Tweet
3334,@HeadsOrHeadsWeb,@CNN,RT
3335,@lillyvelez28,@nytimes,RT
3336,@LarchmontPatch,@LarchmontPatch,Tweet
3337,@EpiRen,@EpiRen,Tweet
3338,@CraigCo62,@CraigCo62,Tweet
3339,@ConversationUK,@ConversationUK,Tweet
3340,@iloveseble,@NYC_Everyday,RT
3341,@fratucci,@CNN,RT
3342,@BzSnow,@nytimes,RT
3343,@NewCityPatch,@NewCityPatch,Tweet
3344,@RivertownsPatch,@RivertownsPatch,Tweet
3345,@PierreChrist_,@CNN,RT
3346,@WindsorDw,@onahunttoday,RT
3347,@NyackPatch,@NyackPatch,Tweet
3348,@ColumbiaMSPH,@cuepidemiology,RT
3349,@BizTravelUK,@TraveleadsUK,RT
3350,@RivertownsPatch,@RivertownsPatch,Tweet
3351,@PelhamPatch,@PelhamPatch,Tweet
3352,@wyorgb,@scicurious,RT
3353,@MujibG,@MujibG,Tweet
3354,@NewCityPatch,@NewCityPatch,Tweet
3355,@smith_lassen,@ClimateReality,RT
3356,@wyorgb,@statnews,RT
3357,@PChesterPatch,@PChesterPatch,Tweet
3358,@GinaInTheBurg,@AP,RT
3359,@BzSnow,@nytimes,RT
3360,@teddavid,@teddavid,Tweet
3361,@dlNewZealand,@dlNewZealand,Tweet
3362,@nicolewesth,@nicolewesth,Tweet
3363,@nov_amit,@CNN,RT
3364,@Health_UKnews,@Health_UKnews,Tweet
3365,@UwNoah,@UwNoah,Tweet
3366,@BAinDiplomacy,@BAinDiplomacy,Tweet
3367,@smurphy2001,@frontlinepbs,RT
3368,@alfa_alfio,@alfa_alfio,Tweet
3369,@MujibG,@MujibG,Tweet
3370,@wyorgb,@sciam,RT
3371,@lisabari,@lisabari,Tweet
3372,@BronxvillePatch,@BronxvillePatch,Tweet
3373,@ScarsdalePatch,@ScarsdalePatch,Tweet
3374,@NewCityPatch,@NewCityPatch,Tweet
3375,@ArunkarthikcAK1,@nytimes,RT
3376,@Klovn,@Klovn,Tweet
3377,@nicolewesth,@nicolewesth,Tweet
3378,@nov_amit,@CNN,RT
3379,@marcioapviana,@CNN,RT
3380,@bjongrk,@CNN,RT
3381,@ScarsdalePatch,@ScarsdalePatch,Tweet
3382,@onahunttoday,@onahunttoday,Tweet
3383,@jcrestani,@nytimes,RT
3384,@pandrest,@CNN,RT
3385,@lillyvelez28,@nytimes,RT
3386,@RivertownsPatch,@RivertownsPatch,Tweet
3387,@WindsorDw,@onahunttoday,RT
3388,@SuruGeeta,@VaibhavHariom,RT
3389,@NRInstitute,@UniGreenwich,RT
3390,@SuruGeeta,@VaibhavHariom,RT
3391,@_Dirty_Water_,@_Dirty_Water_,Tweet
3392,@bedkatonahpatch,@bedkatonahpatch,Tweet
3393,@DrRobertGlatter,@bermaninstitute,RT
3394,@sthi1285,@sthi1285,Tweet
3395,@TraveleadsUK,@TraveleadsUK,Tweet
3396,@WindsorDw,@onahunttoday,RT
3397,@bonelam,@CNN,RT
3398,@RainerKurlemann,@HelenBranswell,RT
3399,@NRInstitute,@UniGreenwich,RT
3400,@HVPatch,@HVPatch,Tweet
3401,@iamyemiyezi,@iamyemiyezi,Tweet
3402,@edisonlsm,@CNN,RT
3403,@aetiology,@HelenBranswell,RT
3404,@callmemalig,@ajplus,RT
3405,@NewCityPatch,@NewCityPatch,Tweet
3406,@PelhamPatch,@PelhamPatch,Tweet
3407,@HarrisonPatch,@HarrisonPatch,Tweet
3408,@NewCityPatch,@NewCityPatch,Tweet
3409,@RainerKurlemann,@HelenBranswell,RT
3410,@NewRoPatch,@NewRoPatch,Tweet
3411,@WindsorDw,@onahunttoday,RT
3412,@THilderley,@VIralBuzzNewss,RT
3413,@HillaryKenyon,@CNN,RT
3414,@DataAndDataViz,@jsvine,RT
3415,@PChesterPatch,@PChesterPatch,Tweet
3416,@be2xco,@Harvard,RT
3417,@lillyvelez28,@nytimes,RT
3418,@aetiology,@HelenBranswell,RT
3419,@finance_sumlify,@CNN,RT
3420,@QueenofBasPays,@QueenofBasPays,Tweet
3421,@racketnews,@racketnews,Tweet
3422,@Simar512,@Simar512,Tweet
3423,@tamys46,@STcom,RT
3424,@matatias,@CNN,RT
3425,@BBCWomansHour,@bbcworldservice,RT
3426,@rodolfoasar,@LuisEEcobar,RT
3427,@fratucci,@CNN,RT
3428,@DailyPublius,@DailyPublius,Tweet
3429,@lilvasheer,@lilvasheer,Tweet
3430,@aetiology,@HelenBranswell,RT
3431,@iloveseble,@NYC_Everyday,RT
3432,@AhmedNumen,@ClimateReality,RT
3433,@miepsja,@miepsja,Tweet
3434,@TarrytownsPatch,@TarrytownsPatch,Tweet
3435,@PierreChrist_,@CNN,RT
3436,@Klovn,@Klovn,Tweet
3437,@NewCityPatch,@NewCityPatch,Tweet
3438,@DRBarton_Stocks,@DRBarton_Stocks,Tweet
3439,@fractalbears,@fractalbears,Tweet
3440,@onahunttoday,@onahunttoday,Tweet
3441,@dlNewZealand,@dlNewZealand,Tweet
3442,@_islamhussein,@CNN,RT
3443,@TraveleadsUK,@TraveleadsUK,Tweet
3444,@jcrestani,@nytimes,RT
3445,@bedkatonahpatch,@bedkatonahpatch,Tweet
3446,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3447,@racketnews,@racketnews,Tweet
3448,@miepsja,@miepsja,Tweet
3449,@nov_amit,@CNN,RT
3450,@Hillamadz,@CNN,RT
3451,@DrRobertGlatter,@bermaninstitute,RT
3452,@PearlRiverPatch,@PearlRiverPatch,Tweet
3453,@robinfclark,@nytimes,RT
3454,@RivertownsPatch,@RivertownsPatch,Tweet
3455,@BBCWomansHour,@bbcworldservice,RT
3456,@_Dirty_Water_,@_Dirty_Water_,Tweet
3457,@EpiRen,@EpiRen,Tweet
3458,@THilderley,@VIralBuzzNewss,RT
3459,@OccuWorld,@OccuWorld,Tweet
3460,@lisabari,@lisabari,Tweet
3461,@smurphy2001,@frontlinepbs,RT
3462,@lisabari,@lisabari,Tweet
3463,@LakersGold,@CNN,RT
3464,@PearlRiverPatch,@PearlRiverPatch,Tweet
3465,@TarrytownsPatch,@TarrytownsPatch,Tweet
3466,@racketnews,@racketnews,Tweet
3467,@ViralpressNews,@ViralpressNews,Tweet
3468,@nov_amit,@CNN,RT
3469,@BronxvillePatch,@BronxvillePatch,Tweet
3470,@Ing_Da,@CNN,RT
3471,@GinaInTheBurg,@AP,RT
3472,@Hillamadz,@CNN,RT
3473,@YarnitaRdz,@ClimateReality,RT
3474,@BBCWomansHour,@bbcworldservice,RT
3475,@AnnemarieVtW,@AnnemarieVtW,Tweet
3476,@mepalmeiro,@ClimateReality,RT
3477,@_islamhussein,@CNN,RT
3478,@BBCWomansHour,@bbcworldservice,RT
3479,@DrRobertGlatter,@bermaninstitute,RT
3480,@MN_350,@ClimateReality,RT
3481,@updatesvisayas,@updatesvisayas,Tweet
3482,@DrRobertGlatter,@bermaninstitute,RT
3483,@lisabari,@lisabari,Tweet
3484,@dlNewZealand,@dlNewZealand,Tweet
3485,@PierreChrist_,@CNN,RT
3486,@Lajanz_cong,@Lajanz_cong,Tweet
3487,@pzmyers,@pzmyers,Tweet
3488,@pandrest,@CNN,RT
3489,@HarrisonPatch,@HarrisonPatch,Tweet
3490,@sthi1285,@sthi1285,Tweet
3491,@HeadsOrHeadsWeb,@CNN,RT
3492,@Klovn,@Klovn,Tweet
3493,@AlokKarDowerah,@JPNadda,RT
3494,@rajubarthakur,@rajubarthakur,Tweet
3495,@lillyvelez28,@nytimes,RT
3496,@sthi1285,@sthi1285,Tweet
3497,@miepsja,@miepsja,Tweet
3498,@Health_UKnews,@Health_UKnews,Tweet
3499,@UwNoah,@UwNoah,Tweet
3500,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3501,@MN_350,@ClimateReality,RT
3502,@DrRobertGlatter,@bermaninstitute,RT
3503,@smith_lassen,@ClimateReality,RT
3504,@finance_sumlify,@CNN,RT
3505,@updatesvisayas,@updatesvisayas,Tweet
3506,@ColumbiaMSPH,@cuepidemiology,RT
3507,@Simar512,@Simar512,Tweet
3508,@NyackPatch,@NyackPatch,Tweet
3509,@iamyemiyezi,@iamyemiyezi,Tweet
3510,@pandrest,@CNN,RT
3511,@ICHLibGH,@ICHLibGH,Tweet
3512,@dh_a_heller,@WHO,RT
3513,@PierreChrist_,@CNN,RT
3514,@aetiology,@HelenBranswell,RT
3515,@DrRobertGlatter,@bermaninstitute,RT
3516,@RivertownsPatch,@RivertownsPatch,Tweet
3517,@be2xco,@Harvard,RT
3518,@UVAResearchPark,@UVAResearchPark,Tweet
3519,@YarnitaRdz,@ClimateReality,RT
3520,@jgolden08,@jgolden08,Tweet
3521,@DailyPublius,@DailyPublius,Tweet
3522,@veena725,@WHO,RT
3523,@instapundit,@jason_pontin,RT
3524,@HVPatch,@HVPatch,Tweet
3525,@coldestwinters,@coldestwinters,Tweet
3526,@NyackPatch,@NyackPatch,Tweet
3527,@jgolden08,@jgolden08,Tweet
3528,@a_den_hartog,@a_den_hartog,Tweet
3529,@predictech,@CDCgov,RT
3530,@CinderelaRS,@ClimateReality,RT
3531,@DrRobertGlatter,@bermaninstitute,RT
3532,@pandrest,@CNN,RT
3533,@_Dirty_Water_,@_Dirty_Water_,Tweet
3534,@nov_amit,@CNN,RT
3535,@marcioapviana,@CNN,RT
3536,@nicolewesth,@nicolewesth,Tweet
3537,@RivertownsPatch,@RivertownsPatch,Tweet
3538,@matatias,@CNN,RT
3539,@ScarsdalePatch,@ScarsdalePatch,Tweet
3540,@nicolewesth,@nicolewesth,Tweet
3541,@fratucci,@CNN,RT
3542,@lillyvelez28,@nytimes,RT
3543,@NRInstitute,@UniGreenwich,RT
3544,@coldestwinters,@coldestwinters,Tweet
3545,@EpiRen,@EpiRen,Tweet
3546,@ViralpressNews,@ViralpressNews,Tweet
3547,@_islamhussein,@CNN,RT
3548,@racketnews,@racketnews,Tweet
3549,@iamyemiyezi,@iamyemiyezi,Tweet
3550,@RealTimeHack,@RealTimeHack,Tweet
3551,@ViralpressNews,@ViralpressNews,Tweet
3552,@dlNewZealand,@dlNewZealand,Tweet
3553,@lilvasheer,@lilvasheer,Tweet
3554,@TraveleadsUK,@TraveleadsUK,Tweet
3555,@_islamhussein,@CNN,RT
3556,@BizTravelUK,@TraveleadsUK,RT
3557,@MandolinJoy,@MandolinJoy,Tweet
3558,@AhmedNumen,@ClimateReality,RT
3559,@OccuWorld,@OccuWorld,Tweet
3560,@coldestwinters,@coldestwinters,Tweet
3561,@SportsDayOnline,@SportsDayOnline,Tweet
3562,@NyackPatch,@NyackPatch,Tweet
3563,@racketnews,@racketnews,Tweet
3564,@DrRobertGlatter,@bermaninstitute,RT
3565,@NyackPatch,@NyackPatch,Tweet
3566,@RealTimeHack,@RealTimeHack,Tweet
3567,@nov_amit,@CNN,RT
3568,@NewRoPatch,@NewRoPatch,Tweet
3569,@fractalbears,@fractalbears,Tweet
3570,@wyorgb,@scicurious,RT
3571,@updatesvisayas,@updatesvisayas,Tweet
3572,@smith_lassen,@ClimateReality,RT
3573,@PChesterPatch,@PChesterPatch,Tweet
3574,@jcrestani,@nytimes,RT
3575,@Hillamadz,@CNN,RT
3576,@QueenofBasPays,@QueenofBasPays,Tweet
3577,@NyackPatch,@NyackPatch,Tweet
3578,@SuruGeeta,@VaibhavHariom,RT
3579,@RainerKurlemann,@HelenBranswell,RT
3580,@sthi1285,@sthi1285,Tweet
3581,@SMolloyDVM,@Westxgal,RT
3582,@iamyemiyezi,@iamyemiyezi,Tweet
3583,@THilderley,@VIralBuzzNewss,RT
3584,@NewCityPatch,@NewCityPatch,Tweet
3585,@RainerKurlemann,@HelenBranswell,RT
3586,@instapundit,@jason_pontin,RT
3587,@JFairBairnLLJ,@JFairBairnLLJ,Tweet
3588,@RealTimeHack,@RealTimeHack,Tweet
3589,@DrRobertGlatter,@bermaninstitute,RT
3590,@NyackPatch,@NyackPatch,Tweet
3591,@UwNoah,@UwNoah,Tweet
3592,@EpiRen,@EpiRen,Tweet
3593,@NewRoPatch,@NewRoPatch,Tweet
3594,@DrRobertGlatter,@bermaninstitute,RT
3595,@LakersGold,@CNN,RT
3596,@bedkatonahpatch,@bedkatonahpatch,Tweet
3597,@miepsja,@miepsja,Tweet
3598,@tamys46,@STcom,RT
3599,@HarrisonPatch,@HarrisonPatch,Tweet
3600,@pzmyers,@pzmyers,Tweet
3601,@instapundit,@jason_pontin,RT
3602,@fractalbears,@fractalbears,Tweet
3603,@Ing_Da,@CNN,RT
3604,@NewRoPatch,@NewRoPatch,Tweet
3605,@tamys46,@STcom,RT
3606,@ConversationUK,@ConversationUK,Tweet
3607,@HeadsOrHeadsWeb,@CNN,RT
3608,@RivertownsPatch,@RivertownsPatch,Tweet
3609,@wyorgb,@statnews,RT
3610,@CraigCo62,@CraigCo62,Tweet
